amount,time
797.80,Wed Feb 26 12:55:07 2020
798.00,Wed Feb 26 12:55:09 2020
797.75,Wed Feb 26 12:55:11 2020
797.50,Wed Feb 26 12:55:13 2020
797.75,Wed Feb 26 12:55:15 2020
797.90,Wed Feb 26 12:55:17 2020
797.90,Wed Feb 26 12:55:19 2020
798.20,Wed Feb 26 12:55:21 2020
798.15,Wed Feb 26 12:55:23 2020
798.15,Wed Feb 26 12:55:25 2020
798.20,Wed Feb 26 12:55:27 2020
798.20,Wed Feb 26 12:55:29 2020
798.10,Wed Feb 26 12:55:31 2020
797.95,Wed Feb 26 12:55:33 2020
798.25,Wed Feb 26 12:55:35 2020
798.15,Wed Feb 26 12:55:37 2020
798.25,Wed Feb 26 12:55:39 2020
798.25,Wed Feb 26 12:55:41 2020
798.20,Wed Feb 26 12:55:43 2020
798.25,Wed Feb 26 12:55:45 2020
798.25,Wed Feb 26 12:55:47 2020
798.20,Wed Feb 26 12:55:49 2020
798.15,Wed Feb 26 12:55:51 2020
797.75,Wed Feb 26 12:55:53 2020
797.80,Wed Feb 26 12:55:55 2020
797.50,Wed Feb 26 12:55:57 2020
797.75,Wed Feb 26 12:55:59 2020
797.75,Wed Feb 26 12:56:01 2020
798.00,Wed Feb 26 12:56:03 2020
798.15,Wed Feb 26 12:56:05 2020
797.75,Wed Feb 26 12:56:07 2020
797.80,Wed Feb 26 12:56:09 2020
798.00,Wed Feb 26 12:56:11 2020
797.95,Wed Feb 26 12:56:13 2020
797.95,Wed Feb 26 12:56:15 2020
798.00,Wed Feb 26 12:56:17 2020
797.40,Wed Feb 26 12:56:19 2020
796.50,Wed Feb 26 12:56:21 2020
797.50,Wed Feb 26 12:56:23 2020
797.50,Wed Feb 26 12:56:25 2020
797.65,Wed Feb 26 12:56:27 2020
797.95,Wed Feb 26 12:56:29 2020
797.95,Wed Feb 26 12:56:31 2020
797.75,Wed Feb 26 12:56:33 2020
797.95,Wed Feb 26 12:56:35 2020
797.85,Wed Feb 26 12:56:37 2020
797.55,Wed Feb 26 12:56:39 2020
797.35,Wed Feb 26 12:56:41 2020
797.75,Wed Feb 26 12:56:43 2020
797.50,Wed Feb 26 12:56:45 2020
797.85,Wed Feb 26 12:56:47 2020
797.60,Wed Feb 26 12:56:49 2020
797.35,Wed Feb 26 12:56:51 2020
797.45,Wed Feb 26 12:56:53 2020
797.60,Wed Feb 26 12:56:55 2020
797.50,Wed Feb 26 12:56:57 2020
797.60,Wed Feb 26 12:56:59 2020
798.05,Wed Feb 26 12:57:01 2020
797.60,Wed Feb 26 12:57:03 2020
797.60,Wed Feb 26 12:57:05 2020
797.35,Wed Feb 26 12:57:07 2020
797.50,Wed Feb 26 12:57:09 2020
797.50,Wed Feb 26 12:57:11 2020
797.70,Wed Feb 26 12:57:13 2020
797.65,Wed Feb 26 12:57:15 2020
797.35,Wed Feb 26 12:57:17 2020
797.70,Wed Feb 26 12:57:19 2020
797.55,Wed Feb 26 12:57:21 2020
797.60,Wed Feb 26 12:57:23 2020
797.55,Wed Feb 26 12:57:25 2020
797.35,Wed Feb 26 12:57:27 2020
797.55,Wed Feb 26 12:57:29 2020
797.55,Wed Feb 26 12:57:31 2020
797.55,Wed Feb 26 12:57:33 2020
797.55,Wed Feb 26 12:57:35 2020
797.40,Wed Feb 26 12:57:37 2020
797.25,Wed Feb 26 12:57:39 2020
797.50,Wed Feb 26 12:57:41 2020
797.30,Wed Feb 26 12:57:43 2020
797.20,Wed Feb 26 12:57:45 2020
797.25,Wed Feb 26 12:57:47 2020
797.25,Wed Feb 26 12:57:49 2020
797.20,Wed Feb 26 12:57:51 2020
797.45,Wed Feb 26 12:57:53 2020
797.15,Wed Feb 26 12:57:55 2020
797.15,Wed Feb 26 12:57:57 2020
797.15,Wed Feb 26 12:57:59 2020
797.25,Wed Feb 26 12:58:01 2020
797.45,Wed Feb 26 12:58:03 2020
797.45,Wed Feb 26 12:58:05 2020
797.45,Wed Feb 26 12:58:07 2020
797.45,Wed Feb 26 12:58:09 2020
797.20,Wed Feb 26 12:58:11 2020
797.20,Wed Feb 26 12:58:13 2020
797.30,Wed Feb 26 12:58:15 2020
797.30,Wed Feb 26 12:58:17 2020
797.10,Wed Feb 26 12:58:19 2020
797.25,Wed Feb 26 12:58:21 2020
797.10,Wed Feb 26 12:58:23 2020
797.05,Wed Feb 26 12:58:25 2020
797.05,Wed Feb 26 12:58:27 2020
797.00,Wed Feb 26 12:58:29 2020
797.05,Wed Feb 26 12:58:31 2020
797.15,Wed Feb 26 12:58:33 2020
797.20,Wed Feb 26 12:58:35 2020
797.20,Wed Feb 26 12:58:37 2020
797.50,Wed Feb 26 12:58:39 2020
797.95,Wed Feb 26 12:58:41 2020
798.00,Wed Feb 26 12:58:43 2020
798.00,Wed Feb 26 12:58:45 2020
798.00,Wed Feb 26 12:58:47 2020
797.75,Wed Feb 26 12:58:49 2020
797.90,Wed Feb 26 12:58:51 2020
797.75,Wed Feb 26 12:58:53 2020
798.05,Wed Feb 26 12:58:55 2020
797.95,Wed Feb 26 12:58:57 2020
797.95,Wed Feb 26 12:58:59 2020
797.85,Wed Feb 26 12:59:01 2020
797.65,Wed Feb 26 12:59:03 2020
797.75,Wed Feb 26 12:59:05 2020
798.05,Wed Feb 26 12:59:07 2020
798.25,Wed Feb 26 12:59:09 2020
798.05,Wed Feb 26 12:59:11 2020
797.70,Wed Feb 26 12:59:13 2020
798.35,Wed Feb 26 12:59:15 2020
798.05,Wed Feb 26 12:59:17 2020
798.05,Wed Feb 26 12:59:19 2020
798.00,Wed Feb 26 12:59:21 2020
798.05,Wed Feb 26 12:59:23 2020
798.10,Wed Feb 26 12:59:25 2020
797.90,Wed Feb 26 12:59:27 2020
798.05,Wed Feb 26 12:59:29 2020
798.05,Wed Feb 26 12:59:31 2020
798.15,Wed Feb 26 12:59:33 2020
798.15,Wed Feb 26 12:59:35 2020
798.15,Wed Feb 26 12:59:37 2020
798.10,Wed Feb 26 12:59:39 2020
798.20,Wed Feb 26 12:59:41 2020
797.90,Wed Feb 26 12:59:43 2020
798.00,Wed Feb 26 12:59:45 2020
798.00,Wed Feb 26 12:59:47 2020
798.00,Wed Feb 26 12:59:49 2020
798.00,Wed Feb 26 12:59:51 2020
797.85,Wed Feb 26 12:59:53 2020
798.00,Wed Feb 26 12:59:55 2020
797.95,Wed Feb 26 12:59:57 2020
797.90,Wed Feb 26 12:59:59 2020
798.00,Wed Feb 26 13:00:01 2020
798.00,Wed Feb 26 13:00:03 2020
797.90,Wed Feb 26 13:00:05 2020
797.90,Wed Feb 26 13:00:07 2020
798.00,Wed Feb 26 13:00:09 2020
798.00,Wed Feb 26 13:00:11 2020
797.95,Wed Feb 26 13:00:13 2020
797.95,Wed Feb 26 13:00:15 2020
797.65,Wed Feb 26 13:00:17 2020
797.70,Wed Feb 26 13:00:19 2020
797.85,Wed Feb 26 13:00:21 2020
797.60,Wed Feb 26 13:00:23 2020
797.50,Wed Feb 26 13:00:25 2020
797.50,Wed Feb 26 13:00:27 2020
797.50,Wed Feb 26 13:00:29 2020
797.50,Wed Feb 26 13:00:31 2020
797.20,Wed Feb 26 13:00:33 2020
797.40,Wed Feb 26 13:00:35 2020
797.50,Wed Feb 26 13:00:37 2020
797.50,Wed Feb 26 13:00:39 2020
797.50,Wed Feb 26 13:00:41 2020
797.50,Wed Feb 26 13:00:43 2020
797.50,Wed Feb 26 13:00:45 2020
797.35,Wed Feb 26 13:00:47 2020
797.25,Wed Feb 26 13:00:49 2020
797.25,Wed Feb 26 13:00:51 2020
797.25,Wed Feb 26 13:00:53 2020
797.15,Wed Feb 26 13:00:55 2020
797.20,Wed Feb 26 13:00:57 2020
797.20,Wed Feb 26 13:00:59 2020
797.25,Wed Feb 26 13:01:01 2020
797.40,Wed Feb 26 13:01:03 2020
797.25,Wed Feb 26 13:01:05 2020
797.35,Wed Feb 26 13:01:07 2020
797.00,Wed Feb 26 13:01:09 2020
796.90,Wed Feb 26 13:01:11 2020
796.75,Wed Feb 26 13:01:13 2020
797.00,Wed Feb 26 13:01:15 2020
797.00,Wed Feb 26 13:01:17 2020
797.00,Wed Feb 26 13:01:19 2020
796.85,Wed Feb 26 13:01:21 2020
796.85,Wed Feb 26 13:01:23 2020
796.90,Wed Feb 26 13:01:25 2020
796.85,Wed Feb 26 13:01:27 2020
796.90,Wed Feb 26 13:01:29 2020
796.90,Wed Feb 26 13:01:31 2020
796.85,Wed Feb 26 13:01:33 2020
796.55,Wed Feb 26 13:01:35 2020
796.55,Wed Feb 26 13:01:37 2020
796.85,Wed Feb 26 13:01:39 2020
796.65,Wed Feb 26 13:01:41 2020
796.65,Wed Feb 26 13:01:43 2020
796.35,Wed Feb 26 13:01:45 2020
796.85,Wed Feb 26 13:01:47 2020
796.50,Wed Feb 26 13:01:49 2020
796.50,Wed Feb 26 13:01:51 2020
796.50,Wed Feb 26 13:01:53 2020
796.55,Wed Feb 26 13:01:55 2020
796.45,Wed Feb 26 13:01:57 2020
796.50,Wed Feb 26 13:01:59 2020
796.80,Wed Feb 26 13:02:01 2020
796.45,Wed Feb 26 13:02:03 2020
796.45,Wed Feb 26 13:02:05 2020
796.40,Wed Feb 26 13:02:07 2020
796.50,Wed Feb 26 13:02:09 2020
796.55,Wed Feb 26 13:02:11 2020
796.55,Wed Feb 26 13:02:13 2020
796.70,Wed Feb 26 13:02:15 2020
796.55,Wed Feb 26 13:02:17 2020
796.50,Wed Feb 26 13:02:19 2020
796.50,Wed Feb 26 13:02:21 2020
796.40,Wed Feb 26 13:02:23 2020
796.40,Wed Feb 26 13:02:25 2020
796.00,Wed Feb 26 13:02:27 2020
796.25,Wed Feb 26 13:02:29 2020
796.25,Wed Feb 26 13:02:31 2020
796.25,Wed Feb 26 13:02:33 2020
796.30,Wed Feb 26 13:02:35 2020
796.30,Wed Feb 26 13:02:37 2020
796.40,Wed Feb 26 13:02:39 2020
796.10,Wed Feb 26 13:02:41 2020
796.10,Wed Feb 26 13:02:43 2020
796.10,Wed Feb 26 13:02:45 2020
796.10,Wed Feb 26 13:02:47 2020
796.05,Wed Feb 26 13:02:49 2020
796.15,Wed Feb 26 13:02:51 2020
796.05,Wed Feb 26 13:02:53 2020
796.35,Wed Feb 26 13:02:55 2020
796.35,Wed Feb 26 13:02:57 2020
796.35,Wed Feb 26 13:02:59 2020
796.50,Wed Feb 26 13:03:01 2020
796.65,Wed Feb 26 13:03:03 2020
796.55,Wed Feb 26 13:03:05 2020
796.50,Wed Feb 26 13:03:07 2020
796.20,Wed Feb 26 13:03:09 2020
796.25,Wed Feb 26 13:03:11 2020
796.00,Wed Feb 26 13:03:13 2020
796.15,Wed Feb 26 13:03:15 2020
796.15,Wed Feb 26 13:03:17 2020
796.15,Wed Feb 26 13:03:19 2020
796.35,Wed Feb 26 13:03:21 2020
795.95,Wed Feb 26 13:03:23 2020
795.95,Wed Feb 26 13:03:25 2020
796.00,Wed Feb 26 13:03:27 2020
796.35,Wed Feb 26 13:03:29 2020
796.35,Wed Feb 26 13:03:31 2020
796.35,Wed Feb 26 13:03:33 2020
796.35,Wed Feb 26 13:03:35 2020
796.35,Wed Feb 26 13:03:37 2020
796.35,Wed Feb 26 13:03:39 2020
796.30,Wed Feb 26 13:03:41 2020
796.30,Wed Feb 26 13:03:43 2020
796.30,Wed Feb 26 13:03:45 2020
796.30,Wed Feb 26 13:03:47 2020
796.20,Wed Feb 26 13:03:49 2020
796.20,Wed Feb 26 13:03:51 2020
796.20,Wed Feb 26 13:03:53 2020
796.30,Wed Feb 26 13:03:55 2020
796.35,Wed Feb 26 13:03:57 2020
796.35,Wed Feb 26 13:03:59 2020
796.20,Wed Feb 26 13:04:01 2020
796.20,Wed Feb 26 13:04:03 2020
796.50,Wed Feb 26 13:04:05 2020
796.20,Wed Feb 26 13:04:07 2020
796.20,Wed Feb 26 13:04:09 2020
796.20,Wed Feb 26 13:04:11 2020
796.35,Wed Feb 26 13:04:13 2020
796.35,Wed Feb 26 13:04:15 2020
796.20,Wed Feb 26 13:04:17 2020
796.45,Wed Feb 26 13:04:19 2020
796.45,Wed Feb 26 13:04:21 2020
796.45,Wed Feb 26 13:04:23 2020
796.45,Wed Feb 26 13:04:25 2020
796.50,Wed Feb 26 13:04:27 2020
796.50,Wed Feb 26 13:04:29 2020
796.45,Wed Feb 26 13:04:31 2020
796.45,Wed Feb 26 13:04:33 2020
796.45,Wed Feb 26 13:04:35 2020
796.50,Wed Feb 26 13:04:37 2020
796.50,Wed Feb 26 13:04:39 2020
796.35,Wed Feb 26 13:04:41 2020
796.50,Wed Feb 26 13:04:43 2020
796.50,Wed Feb 26 13:04:45 2020
796.25,Wed Feb 26 13:04:47 2020
796.10,Wed Feb 26 13:04:49 2020
796.25,Wed Feb 26 13:04:51 2020
796.10,Wed Feb 26 13:04:53 2020
796.10,Wed Feb 26 13:04:55 2020
796.15,Wed Feb 26 13:04:57 2020
796.40,Wed Feb 26 13:04:59 2020
796.50,Wed Feb 26 13:05:01 2020
796.35,Wed Feb 26 13:05:03 2020
796.50,Wed Feb 26 13:05:05 2020
796.50,Wed Feb 26 13:05:07 2020
796.50,Wed Feb 26 13:05:09 2020
796.50,Wed Feb 26 13:05:11 2020
796.50,Wed Feb 26 13:05:13 2020
796.55,Wed Feb 26 13:05:15 2020
796.65,Wed Feb 26 13:05:17 2020
796.80,Wed Feb 26 13:05:19 2020
796.90,Wed Feb 26 13:05:21 2020
797.00,Wed Feb 26 13:05:23 2020
797.00,Wed Feb 26 13:05:25 2020
796.90,Wed Feb 26 13:05:27 2020
797.00,Wed Feb 26 13:05:29 2020
797.00,Wed Feb 26 13:05:31 2020
796.90,Wed Feb 26 13:05:33 2020
797.20,Wed Feb 26 13:05:35 2020
797.20,Wed Feb 26 13:05:37 2020
796.50,Wed Feb 26 13:05:39 2020
796.95,Wed Feb 26 13:05:41 2020
796.65,Wed Feb 26 13:05:43 2020
796.80,Wed Feb 26 13:05:45 2020
797.15,Wed Feb 26 13:05:47 2020
797.00,Wed Feb 26 13:05:49 2020
797.00,Wed Feb 26 13:05:51 2020
797.00,Wed Feb 26 13:05:53 2020
797.15,Wed Feb 26 13:05:55 2020
797.15,Wed Feb 26 13:05:57 2020
797.00,Wed Feb 26 13:05:59 2020
797.20,Wed Feb 26 13:06:01 2020
797.05,Wed Feb 26 13:06:03 2020
797.00,Wed Feb 26 13:06:05 2020
796.80,Wed Feb 26 13:06:07 2020
796.75,Wed Feb 26 13:06:09 2020
796.75,Wed Feb 26 13:06:11 2020
796.60,Wed Feb 26 13:06:13 2020
796.75,Wed Feb 26 13:06:15 2020
796.50,Wed Feb 26 13:06:17 2020
796.90,Wed Feb 26 13:06:19 2020
796.65,Wed Feb 26 13:06:21 2020
797.00,Wed Feb 26 13:06:23 2020
797.00,Wed Feb 26 13:06:25 2020
797.00,Wed Feb 26 13:06:27 2020
796.95,Wed Feb 26 13:06:29 2020
796.95,Wed Feb 26 13:06:31 2020
796.95,Wed Feb 26 13:06:33 2020
796.90,Wed Feb 26 13:06:35 2020
796.90,Wed Feb 26 13:06:37 2020
796.90,Wed Feb 26 13:06:39 2020
796.90,Wed Feb 26 13:06:41 2020
796.90,Wed Feb 26 13:06:43 2020
796.85,Wed Feb 26 13:06:45 2020
796.75,Wed Feb 26 13:06:47 2020
796.70,Wed Feb 26 13:06:49 2020
796.65,Wed Feb 26 13:06:51 2020
796.65,Wed Feb 26 13:06:53 2020
796.70,Wed Feb 26 13:06:55 2020
796.70,Wed Feb 26 13:06:57 2020
796.75,Wed Feb 26 13:06:59 2020
797.15,Wed Feb 26 13:07:01 2020
796.85,Wed Feb 26 13:07:03 2020
796.70,Wed Feb 26 13:07:05 2020
796.85,Wed Feb 26 13:07:07 2020
796.85,Wed Feb 26 13:07:09 2020
796.70,Wed Feb 26 13:07:11 2020
796.85,Wed Feb 26 13:07:13 2020
796.90,Wed Feb 26 13:07:15 2020
796.90,Wed Feb 26 13:07:17 2020
796.90,Wed Feb 26 13:07:19 2020
796.95,Wed Feb 26 13:07:21 2020
797.00,Wed Feb 26 13:07:23 2020
796.60,Wed Feb 26 13:07:25 2020
796.50,Wed Feb 26 13:07:27 2020
796.85,Wed Feb 26 13:07:29 2020
796.85,Wed Feb 26 13:07:31 2020
796.60,Wed Feb 26 13:07:33 2020
796.75,Wed Feb 26 13:07:35 2020
796.85,Wed Feb 26 13:07:37 2020
796.70,Wed Feb 26 13:07:39 2020
796.75,Wed Feb 26 13:07:41 2020
796.65,Wed Feb 26 13:07:43 2020
796.70,Wed Feb 26 13:07:45 2020
796.70,Wed Feb 26 13:07:47 2020
796.65,Wed Feb 26 13:07:49 2020
796.50,Wed Feb 26 13:07:51 2020
796.50,Wed Feb 26 13:07:53 2020
796.65,Wed Feb 26 13:07:55 2020
796.70,Wed Feb 26 13:07:57 2020
796.65,Wed Feb 26 13:07:59 2020
796.75,Wed Feb 26 13:08:01 2020
796.50,Wed Feb 26 13:08:03 2020
796.60,Wed Feb 26 13:08:05 2020
796.70,Wed Feb 26 13:08:07 2020
796.60,Wed Feb 26 13:08:09 2020
796.70,Wed Feb 26 13:08:11 2020
796.60,Wed Feb 26 13:08:13 2020
796.70,Wed Feb 26 13:08:15 2020
796.65,Wed Feb 26 13:08:17 2020
796.70,Wed Feb 26 13:08:19 2020
796.70,Wed Feb 26 13:08:21 2020
796.50,Wed Feb 26 13:08:23 2020
796.50,Wed Feb 26 13:08:25 2020
796.60,Wed Feb 26 13:08:27 2020
796.60,Wed Feb 26 13:08:29 2020
796.70,Wed Feb 26 13:08:31 2020
796.70,Wed Feb 26 13:08:33 2020
796.65,Wed Feb 26 13:08:35 2020
796.60,Wed Feb 26 13:08:37 2020
796.50,Wed Feb 26 13:08:39 2020
796.20,Wed Feb 26 13:08:41 2020
796.55,Wed Feb 26 13:08:43 2020
796.40,Wed Feb 26 13:08:45 2020
796.40,Wed Feb 26 13:08:47 2020
796.40,Wed Feb 26 13:08:49 2020
796.55,Wed Feb 26 13:08:51 2020
796.40,Wed Feb 26 13:08:53 2020
796.55,Wed Feb 26 13:08:55 2020
796.65,Wed Feb 26 13:08:57 2020
796.65,Wed Feb 26 13:08:59 2020
796.85,Wed Feb 26 13:09:01 2020
796.80,Wed Feb 26 13:09:03 2020
796.95,Wed Feb 26 13:09:05 2020
797.00,Wed Feb 26 13:09:07 2020
797.15,Wed Feb 26 13:09:09 2020
797.15,Wed Feb 26 13:09:11 2020
797.15,Wed Feb 26 13:09:13 2020
797.20,Wed Feb 26 13:09:15 2020
797.20,Wed Feb 26 13:09:17 2020
797.20,Wed Feb 26 13:09:19 2020
797.25,Wed Feb 26 13:09:21 2020
797.15,Wed Feb 26 13:09:23 2020
797.15,Wed Feb 26 13:09:25 2020
797.05,Wed Feb 26 13:09:27 2020
797.05,Wed Feb 26 13:09:29 2020
797.10,Wed Feb 26 13:09:31 2020
796.85,Wed Feb 26 13:09:33 2020
796.80,Wed Feb 26 13:09:35 2020
